general_id;idesco_level_1;esco_level_1;idesco_level_4;esco_level_4;idescoskill_level_3;escoskill_level_3;year;skill_type;areaprof_aggregato
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1129481185;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
